Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*
959;Terminy:select:1;10'00 21.11:6
959;Terminy:select:1;12'20 21.11:7
959;Terminy:select:1;17'00 21.11:8
959;Terminy:select:1;10'00 22.11:9
959;Terminy:select:1;12'20 22.11:10
959;Terminy:select:1;17'00 22.11:11
959;Terminy:select:1;10'00 23.11:12
959;Terminy:select:1;12'20 23.11:13
959;Terminy:select:1;17'00 23.11:14
959;Terminy:select:1;10'00 24.11:15
959;Terminy:select:1;12'20 24.11:16
959;Terminy:select:1;17'00 24.11:17
959;Terminy:select:1;10'00 25.11:18
959;Terminy:select:1;12'20 25.11:19
959;Terminy:select:1;17'00 25.11:20
960;Terminy:select:1;10'45 19.11:0
960;Terminy:select:1;15'10 19.11:1
960;Terminy:select:1;10'45 20.11:2
960;Terminy:select:1;15'10 20.11:3
960;Terminy:select:1;10'45 21.11:4
960;Terminy:select:1;15'10 21.11:5
960;Terminy:select:1;10'45 22.11:6
960;Terminy:select:1;15'10 22.11:7
960;Terminy:select:1;10'50 23.11:8
960;Terminy:select:1;15'10 23.11:9
960;Terminy:select:1;10'45 24.11:10
960;Terminy:select:1;15'10 24.11:11
960;Terminy:select:1;9'00 24.11:12
960;Terminy:select:1;11'15 25.11:13
960;Terminy:select:1;15'15 25.11:14
961;Terminy:select:1;13'45 20.11:0
961;Terminy:select:1;13'45 21.11:1
962;Terminy:select:1;18'00 22.11:0
963;Terminy:select:1;15'00 23.11:0
964;Terminy:select:1;9'00 23.11:0
964;Terminy:select:1;14'00 23.11:1
965;Terminy:select:1;18'00 24.11:0
966;Terminy:select:1;13'00 25.11:0
966;Terminy:select:1;18'00 25.11:1
967;Terminy:select:1;9'00 25.11:0
968;Terminy:select:1;8'15 25.11:0
969;Terminy:select:1;13'00* 18.11:0
969;Terminy:select:1;18'00* 18.11:1
970;Terminy:select:1;15'00 18.11:0
970;Terminy:select:1;13'10 18.11:1
970;Terminy:select:1;18'30 18.11:2
970;Terminy:select:1;21'10 18.11:3
970;Terminy:select:1;12'30 19.11:4
970;Terminy:select:1;15'40 19.11:5
970;Terminy:select:1;18'45 19.11:6
970;Terminy:select:1;21'20 19.11:7
970;Terminy:select:1;12'30 20.11:8
970;Terminy:select:1;15'40 20.11:9
970;Terminy:select:1;18'45 20.11:10
970;Terminy:select:1;21'20 20.11:11
970;Terminy:select:1;12'30 21.11:12
970;Terminy:select:1;15'40 21.11:13
970;Terminy:select:1;18'45 21.11:14
970;Terminy:select:1;21'20 21.11:15
970;Terminy:select:1;12'30 22.11:16
970;Terminy:select:1;15'30 22.11:17
970;Terminy:select:1;18'30 22.11:18
970;Terminy:select:1;21'10 22.11:19
970;Terminy:select:1;11'45 23.11:20
970;Terminy:select:1;15'40 23.11:21
970;Terminy:select:1;18'45 23.11:22
970;Terminy:select:1;21'20 23.11:23
970;Terminy:select:1;12'30 24.11:24
970;Terminy:select:1;15'30 24.11:25
970;Terminy:select:1;18'30 24.11:26
970;Terminy:select:1;21'10 24.11:27
970;Terminy:select:1;12'30 25.11:28
970;Terminy:select:1;15'30 25.11:29
970;Terminy:select:1;18'30 25.11:30
970;Terminy:select:1;21'10 25.11:31
971;Terminy:select:1;12'45 18.11:0
971;Terminy:select:1;10'45 18.11:1
971;Terminy:select:1;14'50 18.11:2
971;Terminy:select:1;17'00 18.11:3
971;Terminy:select:1;13'20 19.11:4
971;Terminy:select:1;16'30 19.11:5
971;Terminy:select:1;10'15 20.11:6
971;Terminy:select:1;16'30 20.11:7
971;Terminy:select:1;10'15 21.11:8
971;Terminy:select:1;16'30 21.11:9
971;Terminy:select:1;10'15 22.11:10
971;Terminy:select:1;13'15 22.11:11
971;Terminy:select:1;16'20 22.11:12
971;Terminy:select:1;10'15 23.11:13
971;Terminy:select:1;13'20 23.11:14
971;Terminy:select:1;16'30 23.11:15
971;Terminy:select:1;10'15 24.11:16
971;Terminy:select:1;13'15 24.11:17
971;Terminy:select:1;16'20 24.11:18
971;Terminy:select:1;10'15 25.11:19
971;Terminy:select:1;16'20 25.11:20
972;Terminy:select:1;17'30 18.11:0
972;Terminy:select:1;19'45 18.11:1
972;Terminy:select:1;20'15 19.11:2
972;Terminy:select:1;20'15 20.11:3
972;Terminy:select:1;20'15 21.11:4
972;Terminy:select:1;20'15 23.11:5
973;Terminy:select:1;15'15 18.11:0
974;Terminy:select:1;15'45 18.11:0
974;Terminy:select:1;19'15 18.11:1
974;Terminy:select:1;21'30 18.11:2
974;Terminy:select:1;15'10 19.11:3
974;Terminy:select:1;19'20 19.11:4
974;Terminy:select:1;21'40 19.11:5
974;Terminy:select:1;15'10 20.11:6
974;Terminy:select:1;19'20 20.11:7
974;Terminy:select:1;21'40 20.11:8
974;Terminy:select:1;15'10 21.11:9
974;Terminy:select:1;19'20 21.11:10
974;Terminy:select:1;21'40 21.11:11
974;Terminy:select:1;20'30 22.11:12
974;Terminy:select:1;14'00 22.11:13
974;Terminy:select:1;21'45 22.11:14
974;Terminy:select:1;15'10 23.11:15
974;Terminy:select:1;19'20 23.11:16
974;Terminy:select:1;21'40 23.11:17
974;Terminy:select:1;20'20 24.11:18
974;Terminy:select:1;14'00 24.11:19
974;Terminy:select:1;21'45 24.11:20
974;Terminy:select:1;19'20 25.11:21
974;Terminy:select:1;21'40 25.11:22
975;Terminy:select:1;20'45 18.11:0
976;Terminy:select:1;11'45 18.11:0
977;Terminy:select:1;10'30 18.11:0
978;Terminy:select:1;11'00 18.11:0
979;Terminy:select:1;11'50 19.11:0
979;Terminy:select:1;18'15 19.11:1
979;Terminy:select:1;11'45 20.11:2
979;Terminy:select:1;18'15 20.11:3
979;Terminy:select:1;11'45 21.11:4
979;Terminy:select:1;18'15 21.11:5
979;Terminy:select:1;19'20 22.11:6
979;Terminy:select:1;11'30 22.11:7
979;Terminy:select:1;18'15 23.11:8
979;Terminy:select:1;14'15 23.11:9
979;Terminy:select:1;11'45 24.11:10
979;Terminy:select:1;19'20 24.11:11
979;Terminy:select:1;20'30 25.11:12
979;Terminy:select:1;13'45 25.11:13
980;Terminy:select:1;13'30 19.11:0
980;Terminy:select:1;20'45 19.11:1
980;Terminy:select:1;14'15 20.11:2
980;Terminy:select:1;20'45 20.11:3
980;Terminy:select:1;14'15 21.11:4
980;Terminy:select:1;20'45 21.11:5
980;Terminy:select:1;14'15 22.11:6
980;Terminy:select:1;20'15 22.11:7
980;Terminy:select:1;14'20 23.11:8
980;Terminy:select:1;20'45 23.11:9
980;Terminy:select:1;14'15 24.11:10
980;Terminy:select:1;20'00 24.11:11
980;Terminy:select:1;14'15 25.11:12
980;Terminy:select:1;20'15 25.11:13
981;Terminy:select:1;17'30 19.11:0
981;Terminy:select:1;10'40 19.11:1
981;Terminy:select:1;17'30 20.11:2
981;Terminy:select:1;11'10 20.11:3
981;Terminy:select:1;17'30 21.11:4
981;Terminy:select:1;11'10 21.11:5
981;Terminy:select:1;17'30 22.11:6
981;Terminy:select:1;17'30 23.11:7
981;Terminy:select:1;11'20 23.11:8
981;Terminy:select:1;17'30 24.11:9
981;Terminy:select:1;11'10 24.11:10
981;Terminy:select:1;17'30 25.11:11
981;Terminy:select:1;11'00 25.11:12
982;Terminy:select:1;10'10 19.11:0
982;Terminy:select:1;14'30 19.11:1
982;Terminy:select:1;17'00 19.11:2
982;Terminy:select:1;10'50 20.11:3
982;Terminy:select:1;14'00 20.11:4
982;Terminy:select:1;17'00 20.11:5
982;Terminy:select:1;10'50 21.11:6
982;Terminy:select:1;14'00 21.11:7
982;Terminy:select:1;17'00 21.11:8
982;Terminy:select:1;15'10 22.11:9
982;Terminy:select:1;10'45 22.11:10
982;Terminy:select:1;17'00 22.11:11
982;Terminy:select:1;12'45 23.11:12
982;Terminy:select:1;10'50 23.11:13
982;Terminy:select:1;17'00 23.11:14
982;Terminy:select:1;15'10 24.11:15
982;Terminy:select:1;10'45 24.11:16
982;Terminy:select:1;17'00 24.11:17
982;Terminy:select:1;15'10 25.11:18
982;Terminy:select:1;10'30 25.11:19
982;Terminy:select:1;17'00 25.11:20
983;Terminy:select:1;13'15 20.11:0
983;Terminy:select:1;13'15 21.11:1
984;Terminy:select:1;18'00 22.11:0
985;Terminy:select:1;10'15 22.11:0
986;Terminy:select:1;18'00* 24.11:0
987;Terminy:select:1;13'00* 25.11:0
987;Terminy:select:1;18'00* 25.11:1
988;Terminy:select:1;9'00 25.11:0
989;Terminy:select:1;13'00* 18.11:0
989;Terminy:select:1;18'00* 18.11:1
990;Terminy:select:1;12'20 18.11:0
990;Terminy:select:1;15'00 18.11:1
990;Terminy:select:1;18'30 18.11:2
990;Terminy:select:1;21'10 18.11:3
990;Terminy:select:1;12'30 19.11:4
990;Terminy:select:1;15'40 19.11:5
990;Terminy:select:1;18'45 19.11:6
990;Terminy:select:1;21'20 19.11:7
990;Terminy:select:1;12'30 20.11:8
990;Terminy:select:1;15'40 20.11:9
990;Terminy:select:1;18'45 20.11:10
990;Terminy:select:1;21'20 20.11:11
990;Terminy:select:1;12'30 21.11:12
990;Terminy:select:1;15'40 21.11:13
990;Terminy:select:1;18'45 21.11:14
990;Terminy:select:1;21'20 21.11:15
990;Terminy:select:1;12'30 22.11:16
990;Terminy:select:1;15'30 22.11:17
990;Terminy:select:1;18'45 22.11:18
990;Terminy:select:1;21'20 22.11:19
990;Terminy:select:1;12'30 23.11:20
990;Terminy:select:1;15'40 23.11:21
990;Terminy:select:1;18'45 23.11:22
990;Terminy:select:1;21'20 23.11:23
990;Terminy:select:1;12'30 24.11:24
990;Terminy:select:1;15'30 24.11:25
990;Terminy:select:1;18'45 24.11:26
990;Terminy:select:1;21'20 24.11:27
990;Terminy:select:1;15'20 25.11:28
990;Terminy:select:1;18'45 25.11:29
990;Terminy:select:1;21'20 25.11:30
991;Terminy:select:1;10'45 18.11:0
991;Terminy:select:1;13'30 18.11:1
991;Terminy:select:1;14'50 18.11:2
991;Terminy:select:1;17'00 18.11:3
991;Terminy:select:1;10'15 19.11:4
991;Terminy:select:1;13'20 19.11:5
991;Terminy:select:1;16'30 19.11:6
991;Terminy:select:1;10'15 20.11:7
991;Terminy:select:1;16'30 20.11:8
991;Terminy:select:1;10'15 21.11:9
991;Terminy:select:1;16'30 21.11:10
991;Terminy:select:1;10'15 22.11:11
991;Terminy:select:1;13'15 22.11:12
991;Terminy:select:1;16'30 22.11:13
991;Terminy:select:1;10'15 23.11:14
991;Terminy:select:1;13'20 23.11:15
991;Terminy:select:1;16'30 23.11:16
991;Terminy:select:1;10'15 24.11:17
991;Terminy:select:1;13'15 24.11:18
991;Terminy:select:1;16'30 24.11:19
991;Terminy:select:1;10'30 25.11:20
991;Terminy:select:1;12'50 25.11:21
991;Terminy:select:1;16'30 25.11:22
992;Terminy:select:1;17'30 18.11:0
992;Terminy:select:1;20'50 18.11:1
992;Terminy:select:1;20'15 19.11:2
992;Terminy:select:1;20'15 20.11:3
992;Terminy:select:1;20'15 21.11:4
992;Terminy:select:1;20'15 23.11:5
993;Terminy:select:1;15'15 18.11:0
994;Terminy:select:1;15'40 18.11:0
994;Terminy:select:1;19'15 18.11:1
994;Terminy:select:1;21'30 18.11:2
994;Terminy:select:1;15'10 19.11:3
994;Terminy:select:1;19'20 19.11:4
994;Terminy:select:1;21'40 19.11:5
994;Terminy:select:1;15'10 20.11:6
994;Terminy:select:1;19'20 20.11:7
994;Terminy:select:1;21'40 20.11:8
994;Terminy:select:1;15'10 21.11:9
994;Terminy:select:1;19'20 21.11:10
994;Terminy:select:1;21'40 21.11:11
994;Terminy:select:1;15'10 22.11:12
994;Terminy:select:1;20'10 22.11:13
994;Terminy:select:1;21'45 22.11:14
994;Terminy:select:1;15'10 23.11:15
994;Terminy:select:1;19'20 23.11:16
994;Terminy:select:1;21'40 23.11:17
994;Terminy:select:1;15'10 24.11:18
994;Terminy:select:1;20'00 24.11:19
994;Terminy:select:1;21'45 24.11:20
994;Terminy:select:1;15'10 25.11:21
994;Terminy:select:1;20'10 25.11:22
994;Terminy:select:1;21'45 25.11:23
995;Terminy:select:1;20'00 18.11:0
995;Terminy:select:1;9'00 24.11:1
996;Terminy:select:1;11'45 18.11:0
997;Terminy:select:1;11'15 18.11:0
998;Terminy:select:1;10'00 18.11:0
998;Terminy:select:1;10'00 19.11:1
999;Terminy:select:1;11'45 19.11:0
999;Terminy:select:1;18'15 19.11:1
999;Terminy:select:1;11'45 20.11:2
999;Terminy:select:1;18'15 20.11:3
999;Terminy:select:1;11'45 21.11:4
999;Terminy:select:1;18'15 21.11:5
999;Terminy:select:1;11'45 22.11:6
999;Terminy:select:1;19'20 22.11:7
999;Terminy:select:1;11'45 23.11:8
999;Terminy:select:1;18'15 23.11:9
999;Terminy:select:1;11'45 24.11:10
999;Terminy:select:1;19'20 24.11:11
999;Terminy:select:1;11'45 25.11:12
999;Terminy:select:1;19'20 25.11:13
1000;Terminy:select:1;14'15 19.11:0
1000;Terminy:select:1;20'45 19.11:1
1000;Terminy:select:1;14'15 20.11:2
1000;Terminy:select:1;20'45 20.11:3
1000;Terminy:select:1;14'15 21.11:4
1000;Terminy:select:1;20'45 21.11:5
1000;Terminy:select:1;14'15 22.11:6
1000;Terminy:select:1;20'20 22.11:7
1000;Terminy:select:1;14'15 23.11:8
1000;Terminy:select:1;20'45 23.11:9
1000;Terminy:select:1;14'15 24.11:10
1000;Terminy:select:1;20'15 24.11:11
1000;Terminy:select:1;14'15 25.11:12
1000;Terminy:select:1;20'20 25.11:13
1001;Terminy:select:1;11'10 19.11:0
1001;Terminy:select:1;17'30 19.11:1
1001;Terminy:select:1;11'10 20.11:2
1001;Terminy:select:1;17'30 20.11:3
1001;Terminy:select:1;11'10 21.11:4
1001;Terminy:select:1;17'30 21.11:5
1001;Terminy:select:1;11'10 22.11:6
1001;Terminy:select:1;17'30 22.11:7
1001;Terminy:select:1;11'10 23.11:8
1001;Terminy:select:1;17'30 23.11:9
1001;Terminy:select:1;11'10 24.11:10
1001;Terminy:select:1;17'30 24.11:11
1001;Terminy:select:1;11'10 25.11:12
1001;Terminy:select:1;17'30 25.11:13
1002;Terminy:select:1;10'50 19.11:0
1002;Terminy:select:1;14'00 19.11:1
1002;Terminy:select:1;17'00 19.11:2
1002;Terminy:select:1;10'50 20.11:3
1002;Terminy:select:1;14'00 20.11:4
1002;Terminy:select:1;17'00 20.11:5
1002;Terminy:select:1;10'50 21.11:6
1002;Terminy:select:1;14'00 21.11:7
1002;Terminy:select:1;17'00 21.11:8
1002;Terminy:select:1;14'00 22.11:9
1002;Terminy:select:1;17'00 22.11:10
1002;Terminy:select:1;10'50 23.11:11
1002;Terminy:select:1;14'00 23.11:12
1002;Terminy:select:1;17'00 23.11:13
1002;Terminy:select:1;10'00 23.11:14
1002;Terminy:select:1;10'45 24.11:15
1002;Terminy:select:1;14'00 24.11:16
1002;Terminy:select:1;17'00 24.11:17
1002;Terminy:select:1;10'40 25.11:18
1002;Terminy:select:1;14'00 25.11:19
1002;Terminy:select:1;17'00 25.11:20
1003;Terminy:select:1;13'15 20.11:0
1003;Terminy:select:1;13'15 21.11:1
1004;Terminy:select:1;18'00 22.11:0
1005;Terminy:select:1;18'00 24.11:0
1006;Terminy:select:1;13'00* 25.11:0
1006;Terminy:select:1;18'00* 25.11:1
1007;Terminy:select:1;9'00 25.11:0
1008;Terminy:select:1;13'00* 18.11:0
1008;Terminy:select:1;18'00* 18.11:1
1009;Terminy:select:1;12'20 18.11:0
1009;Terminy:select:1;15'00 18.11:1
1009;Terminy:select:1;18'30 18.11:2
1009;Terminy:select:1;21'10 18.11:3
1009;Terminy:select:1;12'30 19.11:4
1009;Terminy:select:1;15'40 19.11:5
1009;Terminy:select:1;18'45 19.11:6
1009;Terminy:select:1;21'20 19.11:7
1009;Terminy:select:1;12'30 20.11:8
1009;Terminy:select:1;15'40 20.11:9
1009;Terminy:select:1;18'45 20.11:10
1009;Terminy:select:1;21'20 20.11:11
1009;Terminy:select:1;12'30 21.11:12
1009;Terminy:select:1;15'40 21.11:13
1009;Terminy:select:1;18'45 21.11:14
1009;Terminy:select:1;21'20 21.11:15
1009;Terminy:select:1;12'30 22.11:16
1009;Terminy:select:1;15'30 22.11:17
1009;Terminy:select:1;16'50 22.11:18
1009;Terminy:select:1;21'00 22.11:19
1009;Terminy:select:1;12'30 23.11:20
1009;Terminy:select:1;15'40 23.11:21
1009;Terminy:select:1;18'45 23.11:22
1009;Terminy:select:1;21'20 23.11:23
1009;Terminy:select:1;12'30 24.11:24
1009;Terminy:select:1;15'30 24.11:25
1009;Terminy:select:1;18'45 24.11:26
1009;Terminy:select:1;21'20 24.11:27
1009;Terminy:select:1;15'20 25.11:28
1009;Terminy:select:1;17'45 25.11:29
1009;Terminy:select:1;20'40 25.11:30
1010;Terminy:select:1;10'50 18.11:0
1010;Terminy:select:1;13'30 18.11:1
1010;Terminy:select:1;14'45 18.11:2
1010;Terminy:select:1;17'00 18.11:3
1010;Terminy:select:1;10'15 19.11:4
1010;Terminy:select:1;13'20 19.11:5
1010;Terminy:select:1;16'30 19.11:6
1010;Terminy:select:1;10'15 20.11:7
1010;Terminy:select:1;16'30 20.11:8
1010;Terminy:select:1;10'15 21.11:9
1010;Terminy:select:1;16'30 21.11:10
1010;Terminy:select:1;10'15 22.11:11
1010;Terminy:select:1;13'15 22.11:12
1010;Terminy:select:1;13'20 23.11:13
1010;Terminy:select:1;16'30 23.11:14
1010;Terminy:select:1;10'15 24.11:15
1010;Terminy:select:1;13'15 24.11:16
1010;Terminy:select:1;16'30 24.11:17
1010;Terminy:select:1;10'50 25.11:18
1010;Terminy:select:1;13'00 25.11:19
1010;Terminy:select:1;16'20 25.11:20
1011;Terminy:select:1;17'30 18.11:0
1011;Terminy:select:1;20'50 18.11:1
1011;Terminy:select:1;20'15 19.11:2
1011;Terminy:select:1;20'15 20.11:3
1011;Terminy:select:1;20'15 21.11:4
1011;Terminy:select:1;20'15 23.11:5
1012;Terminy:select:1;15'10 18.11:0
1013;Terminy:select:1;15'45 18.11:0
1013;Terminy:select:1;19'15 18.11:1
1013;Terminy:select:1;21'30 18.11:2
1013;Terminy:select:1;15'10 19.11:3
1013;Terminy:select:1;19'20 19.11:4
1013;Terminy:select:1;21'40 19.11:5
1013;Terminy:select:1;15'10 20.11:6
1013;Terminy:select:1;19'20 20.11:7
1013;Terminy:select:1;21'40 20.11:8
1013;Terminy:select:1;15'10 21.11:9
1013;Terminy:select:1;19'20 21.11:10
1013;Terminy:select:1;21'40 21.11:11
1013;Terminy:select:1;15'10 22.11:12
1013;Terminy:select:1;20'10 22.11:13
1013;Terminy:select:1;21'45 22.11:14
1013;Terminy:select:1;15'10 23.11:15
1013;Terminy:select:1;19'20 23.11:16
1013;Terminy:select:1;21'40 23.11:17
1013;Terminy:select:1;15'10 24.11:18
1013;Terminy:select:1;20'00 24.11:19
1013;Terminy:select:1;21'45 24.11:20
1013;Terminy:select:1;15'10 25.11:21
1013;Terminy:select:1;20'10 25.11:22
1014;Terminy:select:1;20'00 18.11:0
1015;Terminy:select:1;11'40 18.11:0
1016;Terminy:select:1;10'00 18.11:0
1017;Terminy:select:1;11'15 18.11:0
1018;Terminy:select:1;11'45 19.11:0
1018;Terminy:select:1;18'15 19.11:1
1018;Terminy:select:1;11'45 20.11:2
1018;Terminy:select:1;18'15 20.11:3
1018;Terminy:select:1;11'45 21.11:4
1018;Terminy:select:1;18'15 21.11:5
1018;Terminy:select:1;11'45 22.11:6
1018;Terminy:select:1;19'20 22.11:7
1018;Terminy:select:1;11'45 23.11:8
1018;Terminy:select:1;18'15 23.11:9
1018;Terminy:select:1;11'45 24.11:10
1018;Terminy:select:1;19'20 24.11:11
1018;Terminy:select:1;11'45 25.11:12
1018;Terminy:select:1;20'00 25.11:13
1019;Terminy:select:1;11'10 19.11:0
1019;Terminy:select:1;17'30 19.11:1
1019;Terminy:select:1;11'10 20.11:2
1019;Terminy:select:1;17'30 20.11:3
1019;Terminy:select:1;11'10 21.11:4
1019;Terminy:select:1;17'30 21.11:5
1019;Terminy:select:1;11'10 22.11:6
1019;Terminy:select:1;17'30 22.11:7
1019;Terminy:select:1;11'10 23.11:8
1019;Terminy:select:1;17'30 23.11:9
1019;Terminy:select:1;11'10 24.11:10
1019;Terminy:select:1;17'30 24.11:11
1019;Terminy:select:1;11'10 25.11:12
1019;Terminy:select:1;17'15 25.11:13
1020;Terminy:select:1;14'15 19.11:0
1020;Terminy:select:1;20'45 19.11:1
1020;Terminy:select:1;14'15 20.11:2
1020;Terminy:select:1;20'45 20.11:3
1020;Terminy:select:1;14'15 21.11:4
1020;Terminy:select:1;20'45 21.11:5
1020;Terminy:select:1;14'05 22.11:6
1020;Terminy:select:1;20'20 22.11:7
1020;Terminy:select:1;14'15 23.11:8
1020;Terminy:select:1;20'45 23.11:9
1020;Terminy:select:1;14'15 24.11:10
1020;Terminy:select:1;20'15 24.11:11
1020;Terminy:select:1;14'15 25.11:12
1020;Terminy:select:1;20'20 25.11:13
1021;Terminy:select:1;10'50 19.11:0
1021;Terminy:select:1;14'00 19.11:1
1021;Terminy:select:1;17'00 19.11:2
1021;Terminy:select:1;10'50 20.11:3
1021;Terminy:select:1;14'00 20.11:4
1021;Terminy:select:1;17'00 20.11:5
1021;Terminy:select:1;10'50 21.11:6
1021;Terminy:select:1;14'00 21.11:7
1021;Terminy:select:1;17'00 21.11:8
1021;Terminy:select:1;10'45 22.11:9
1021;Terminy:select:1;14'00 22.11:10
1021;Terminy:select:1;16'30 22.11:11
1021;Terminy:select:1;10'15 23.11:12
1021;Terminy:select:1;14'00 23.11:13
1021;Terminy:select:1;17'00 23.11:14
1021;Terminy:select:1;10'45 24.11:15
1021;Terminy:select:1;14'00 24.11:16
1021;Terminy:select:1;17'00 24.11:17
1021;Terminy:select:1;10'30 25.11:18
1021;Terminy:select:1;14'00 25.11:19
1022;Terminy:select:1;13'15 20.11:0
1022;Terminy:select:1;13'15 21.11:1
1023;Terminy:select:1;18'00 22.11:0
1024;Terminy:select:1;19'00 22.11:0
1024;Terminy:select:1;18'30 25.11:1
1025;Terminy:select:1;18'00* 24.11:0
1026;Terminy:select:1;13'00* 25.11:0
1026;Terminy:select:1;18'00* 25.11:1
1027;Terminy:select:1;9'00 25.11:0
1028;Terminy:select:1;13'00 18.11:0
1028;Terminy:select:1;18'00 18.11:1
1029;Terminy:select:1;15'00 18.11:0
1029;Terminy:select:1;18'30 18.11:1
1029;Terminy:select:1;21'10 18.11:2
1029;Terminy:select:1;12'30 19.11:3
1029;Terminy:select:1;15'40 19.11:4
1029;Terminy:select:1;18'45 19.11:5
1029;Terminy:select:1;21'20 19.11:6
1029;Terminy:select:1;12'30 20.11:7
1029;Terminy:select:1;15'40 20.11:8
1029;Terminy:select:1;18'45 20.11:9
1029;Terminy:select:1;21'20 20.11:10
1029;Terminy:select:1;12'30 21.11:11
1029;Terminy:select:1;15'40 21.11:12
1029;Terminy:select:1;18'45 21.11:13
1029;Terminy:select:1;21'20 21.11:14
1029;Terminy:select:1;12'30 22.11:15
1029;Terminy:select:1;15'30 22.11:16
1029;Terminy:select:1;18'45 22.11:17
1029;Terminy:select:1;21'20 22.11:18
1029;Terminy:select:1;12'30 23.11:19
1029;Terminy:select:1;15'40 23.11:20
1029;Terminy:select:1;18'45 23.11:21
1029;Terminy:select:1;21'20 23.11:22
1029;Terminy:select:1;12'30 24.11:23
1029;Terminy:select:1;15'30 24.11:24
1029;Terminy:select:1;18'45 24.11:25
1029;Terminy:select:1;21'20 24.11:26
1029;Terminy:select:1;15'20 25.11:27
1029;Terminy:select:1;18'45 25.11:28
1029;Terminy:select:1;21'20 25.11:29
1030;Terminy:select:1;10'45 18.11:0
1030;Terminy:select:1;13'30 18.11:1
1030;Terminy:select:1;14'50 18.11:2
1030;Terminy:select:1;17'00 18.11:3
1030;Terminy:select:1;10'00 18.11:4
1030;Terminy:select:1;10'15 19.11:5
1030;Terminy:select:1;13'20 19.11:6
1030;Terminy:select:1;16'30 19.11:7
1030;Terminy:select:1;10'00 19.11:8
1030;Terminy:select:1;10'15 20.11:9
1030;Terminy:select:1;16'30 20.11:10
1030;Terminy:select:1;10'15 21.11:11
1030;Terminy:select:1;16'30 21.11:12
1030;Terminy:select:1;10'15 22.11:13
1030;Terminy:select:1;16'30 22.11:14
1030;Terminy:select:1;10'15 23.11:15
1030;Terminy:select:1;16'30 23.11:16
1030;Terminy:select:1;10'15 24.11:17
1030;Terminy:select:1;13'15 24.11:18
1030;Terminy:select:1;16'30 24.11:19
1030;Terminy:select:1;10'30 25.11:20
1030;Terminy:select:1;12'50 25.11:21
1030;Terminy:select:1;16'30 25.11:22
1031;Terminy:select:1;17'30 18.11:0
1031;Terminy:select:1;20'50 18.11:1
1031;Terminy:select:1;20'15 19.11:2
1031;Terminy:select:1;20'15 20.11:3
1031;Terminy:select:1;20'15 21.11:4
1031;Terminy:select:1;20'15 23.11:5
1031;Terminy:select:1;20'30 24.11:6
1032;Terminy:select:1;15'40 18.11:0
1032;Terminy:select:1;19'15 18.11:1
1032;Terminy:select:1;21'30 18.11:2
1032;Terminy:select:1;15'10 19.11:3
1032;Terminy:select:1;19'20 19.11:4
1032;Terminy:select:1;21'40 19.11:5
1032;Terminy:select:1;15'10 20.11:6
1032;Terminy:select:1;19'20 20.11:7
1032;Terminy:select:1;21'40 20.11:8
1032;Terminy:select:1;15'10 21.11:9
1032;Terminy:select:1;19'20 21.11:10
1032;Terminy:select:1;21'40 21.11:11
1032;Terminy:select:1;15'10 22.11:12
1032;Terminy:select:1;20'10 22.11:13
1032;Terminy:select:1;21'45 22.11:14
